#Name	TATA-box	Inr	CCAAT-box	GC-box
Trim39_3	0	1	0	0
1700026J14Rik_1	0	0	0	1
Socs2_1	0	0	0	0
Lmod1_1	0	1	1	1
Rnf20_1	0	0	0	1
Arhgef33_2	0	1	0	0
Gabrp_1	0	0	1	1
Bcat2_1	0	1	0	0
Bdkrb2_1	0	0	0	1
Scaf1_2	0	0	0	0
Palld_3	0	1	0	0
Prss58_1	0	1	0	0
Kif4-ps_1	0	1	0	1
Chid1_1	0	0	0	1
Wdr24_1	0	1	1	0
Btbd9_1	0	0	0	0
Lrrc28_2	0	0	0	0
Zcchc18_1	0	0	1	0
Batf3_2	0	1	0	1
Prps2_1	0	1	0	1
Gcgr_1	0	1	0	1
Hhat_1	0	1	1	0
Mpig6b_1	0	0	0	0
Gsr_1	0	1	0	0
Eif2b3_1	0	1	0	0
Zfp935_1	0	0	1	1
Adgrg3_1	0	1	1	1
Acss1_1	0	0	0	1
Cypt4_1	1	1	1	1
Islr2_1	0	0	0	0
Soat2_1	0	1	0	0
Scamp5_1	0	1	0	0
Gclc_1	1	0	0	1
AY512917_1	1	1	0	1
Rabepk_1	0	0	0	0
Mapk6_3	0	1	0	0
Dusp28_1	0	0	1	1
4933406F09Rik_1	0	1	0	1
Gsk3b_1	0	1	0	0
Ephb1_1	0	1	1	0
Zyg11a_1	0	0	0	1
Cep89_1	0	0	1	0
Zfp84_1	0	1	0	1
Siah2_1	0	1	1	1
4430402I18Rik_2	0	1	0	0
Lars_1	0	1	0	0
Uggt1_2	0	0	0	0
Col12a1_1	1	0	0	0
Atg3_2	0	1	0	1
Zfp786_1	0	0	0	0
Gm4349_1	0	1	0	1
Bbx_1	1	0	1	0
Tmem170_1	0	0	0	1
Nlrp12_1	0	0	0	0
Sclt1_1	0	0	1	1
Ppbp_1	1	0	0	0
H2-T-ps_1	0	1	0	0
Hk2_1	0	1	1	0
Uckl1_1	0	0	0	0
Spred2_1	0	0	0	1
Bsdc1_1	0	0	1	1
Clec2g_2	0	0	0	1
1810007D17Rik_1	0	1	0	0
Ccdc148_2	0	1	0	1
Cyp2c39_1	1	1	1	0
1810062G17Rik_1	0	1	0	1
Fiz1_2	0	0	1	1
C030034L19Rik_1	0	0	1	0
Ttll12_1	1	0	0	1
Mtx1_1	0	0	0	1
Plekhm1_1	0	0	1	1
Lig1_1	0	0	0	1
Mroh2b_1	0	0	0	1
Rasd1_1	1	0	1	1
Rpf2_1	0	1	1	0
Cyp2g1_1	1	0	0	0
AK007907_1	0	0	0	1
Ctbp2_1	0	0	0	1
Arpp19_3	0	1	0	0
Pde1b_2	0	1	0	1
C1rl_1	0	1	0	0
Lrrn2_1	0	0	1	0
Evi5_1	0	0	0	0
Prss54_1	0	0	0	0
Dmrtc1c2_1	0	1	0	0
Ndufa6_1	0	0	1	1
Rsu1_1	0	0	0	1
Asah1_1	0	0	0	0
Vill_1	0	0	0	0
Slfn10-ps_2	0	0	0	0
4930564D02Rik_1	0	0	0	0
Plekho2_1	0	0	0	1
Nsl1_1	0	0	0	1
Ppp1r1a_1	0	0	0	0
Slc44a5_1	0	1	0	0
Foxo3_1	0	0	0	0
Faiml_1	0	1	0	1
Reg3g_1	1	1	0	1
Armcx4_2	1	0	0	1
C330018D20Rik_1	0	0	0	0
Nanog_1	1	1	0	0
Adar_1	0	1	0	0
Cacna2d1_1	1	1	0	1
Rpl37_1	0	0	0	1
Tc2n_1	0	1	0	1
Apaf1_1	0	1	0	1
Cc2d2a_3	0	1	0	0
Hist1h2bg_1	1	1	1	0
Cpz_1	0	1	0	1
Itga2b_2	0	0	0	0
Ttc26_1	0	0	0	0
Etfdh_1	0	1	0	0
Alad_2	0	0	0	1
Txndc12_1	0	1	1	1
Snrpc_1	0	0	0	0
Rpp40_1	0	0	0	1
Dnajc10_1	0	1	1	0
U07657_1	0	0	1	0
Ankrd17_1	0	1	0	0
Cd37_2	0	0	0	0
Atf6b_1	0	0	1	0
Tmem59_1	0	1	1	1
Sv2c_1	0	1	0	1
Ttll5_3	0	1	1	1
Mcpt2_1	0	1	0	0
Cgrrf1_1	0	1	1	1
Gngt2_2	0	1	0	1
M6pr_1	0	0	1	0
Aig1_1	0	0	0	0
Zhx3_1	0	0	0	1
Vps50_1	0	0	0	0
Rac3_1	0	0	0	1
Cyth2_1	0	0	1	1
Ceacam5_1	1	0	0	0
Apoa5_1	1	1	0	0
Fubp1_1	0	0	0	1
Akap7_3	0	0	0	0
Gsto2_2	0	0	0	0
Yipf3_1	0	0	0	1
4930596D02Rik_1	0	0	0	0
Chrng_1	0	1	0	0
Ccnd1_1	0	1	0	1
Tsga10_1	0	1	0	1
Jchain_1	0	1	0	0
Ms4a6b_1	0	1	0	0
Phactr1_2	1	1	0	0
Gns_1	0	0	1	1
Gm14005_1	0	0	0	0
Mau2_1	0	0	0	0
Sytl2_1	0	0	1	0
Cidec_1	1	0	0	0
Mefv_1	0	0	0	1
Capg_3	1	0	1	0
Wdr7_2	0	0	0	0
Sult1b1_1	0	1	0	0
Wdr7_1	0	0	0	0
Slc40a1_1	0	0	0	0
Olig3_1	0	0	0	1
Foxe3_1	1	0	0	1
Fibp_1	0	0	0	0
Gm5087_1	0	1	1	0
Tomm34_1	1	0	0	1
Pdzk1_2	0	0	0	0
Eef1g_1	0	0	0	1
Sfrp5_1	0	1	0	1
Ppp3ca_2	0	1	0	1
Mrpl17_1	0	0	0	1
Ndst2_1	0	1	0	1
Ormdl3_1	0	0	0	0
Osbpl2_1	0	0	1	1
Pcbd2_1	0	1	0	0
Tcf21_1	0	0	0	1
Dlc1_1	0	1	0	1
Ebf3_1	0	1	0	0
Atp1b1_1	1	1	1	1
Pitrm1_1	0	0	1	1
Dusp23_1	0	1	0	1
Mppe1_1	0	1	0	0
Acaa1a_1	0	0	1	1
Jakmip2_1	0	0	1	1
Slc35c1_1	0	0	0	1
Cyp11b1_1	1	0	0	0
Gimap7_1	0	1	0	1
Rab40b_1	0	0	1	0
Slc50a1_1	0	0	0	0
Frzb_1	0	0	0	1
4930453H23Rik_1	0	1	0	0
Cog1_1	0	0	0	0
AK137356_1	0	1	0	1
Phykpl_1	0	0	0	1
Twsg1_1	0	0	0	1
Il17ra_1	0	1	0	1
Zdhhc15_1	0	1	0	1
Gpx4_2	0	1	1	1
Myod1_1	1	0	1	1
Bpgm_1	1	0	1	1
Pnldc1_1	0	0	0	0
Krt87_1	1	1	0	0
Syt4_1	0	1	0	0
Sgms1_3	0	0	1	0
Gfi1_2	0	1	0	0
Zfyve28_1	0	0	0	0
Cts3_1	1	0	0	1
AK005481_1	0	0	0	1
1700010B08Rik_1	0	0	1	0
Bod1_1	0	0	1	0
Nmur1_1	0	1	0	0
Neo1_2	0	1	0	0
Soat1_1	0	0	0	1
Abt1_1	0	1	0	1
Zfp954_1	0	0	1	0
Avl9_1	0	0	0	1
Socs4_1	0	1	0	0
Fbxl2_2	0	0	0	1
Gpr143_1	0	0	0	1
Stag1_2	0	0	0	0
Ndufb3_1	0	0	0	0
Rmnd5a_3	0	1	1	0
Zmat2_1	0	1	0	1
Sccpdh_1	0	0	0	0
Atp2a1_1	0	0	0	0
Pdxk_1	0	1	0	1
Bckdha_1	0	0	0	0
Upp2_2	1	1	0	0
Xrcc5_1	0	1	1	0
Fgd3_1	0	0	0	0
Myoz3_1	0	0	0	0
Rrp8_1	0	1	0	1
Sardh_1	0	0	0	1
1110002J07Rik_1	0	0	0	0
Rab9_1	0	0	0	1
Pbld1_1	0	0	1	0
Ly6g6e_1	0	1	0	1
Plut_1	0	0	0	0
Parp11_1	0	0	0	0
Mterf1a_1	0	1	0	0
Lcn12_2	0	0	1	1
Gcnt2_2	0	1	0	1
Ttc13_2	0	0	0	0
Padi6_1	0	0	0	1
Rell1_1	0	1	0	1
Serpina3f_1	1	1	0	0
Tmem199_1	0	1	0	1
Snora5c_1	0	0	0	0
Tstd1_1	0	1	1	0
Slc35b4_1	0	0	0	0
Phf24_1	0	1	0	1
Gnb1_1	0	1	0	1
Pnpla7_1	0	0	0	0
Ctrcos_1	0	0	1	1
Etv3_1	0	0	0	1
Mapk11_1	0	1	0	1
Tmem51_1	0	0	0	1
Macrod2_2	0	0	0	0
Bcl9_1	0	0	0	1
Slc23a2_2	1	0	0	0
Bmp1_1	0	0	0	1
Bcl2l12_1	0	0	0	0
2010109A12Rik_1	0	0	0	1
Mtfp1_1	0	0	0	0
AK189601_1	0	0	0	1
Serpina1e_2	0	0	0	0
Tigd3_1	0	0	1	1
Rhox5_1	0	1	0	0
Fermt3_1	0	1	0	1
KY964547_1	0	1	1	0
Rhcg_1	0	1	0	0
Defb38_1	0	0	1	1
Mir6911_1	0	0	0	0
Atg101_1	0	1	0	0
Edc4_1	0	0	0	0
Zfp536_1	1	0	0	0
Mrgprd_1	0	0	0	0
Ranbp9_1	0	0	0	0
Cspg5_2	0	0	0	0
Pla2g15_1	0	0	0	1
Oxr1_3	0	1	0	0
B3gnt2_1	0	0	0	0
Ppp4r2_1	0	0	0	1
Snu13_1	0	0	0	1
Mpst_2	0	0	0	1
Cmbl_1	0	0	0	1
Ap2m1_2	0	1	0	1
Ptn_1	0	1	0	0
Cdc42ep5_2	0	1	0	0
Tmem165_1	0	1	1	0
1700120C14Rik_1	0	1	0	0
9230110C19Rik_1	0	0	0	1
Pde6c_1	0	0	0	0
Ankrd39_1	0	1	1	1
Eln_1	1	1	0	0
Apc_3	0	0	0	0
Kcnv1_1	0	0	0	1
Hmces_1	0	0	0	1
KY468047_1	1	0	0	0
Dhrs7c_1	0	1	0	0
Cd2ap_1	0	0	0	1
Tmem87a_1	0	0	0	1
Mov10_1	0	1	0	0
Glrx_1	1	0	0	0
Tma7_1	0	1	1	1
Pdap1_1	0	1	0	1
Sgk1_2	1	1	0	0
Mpp4_1	0	0	0	0
Sema5b_1	0	1	0	0
Mvb12a_1	0	0	0	1
Ankfn1_1	0	1	1	0
A930012L18Rik_1	0	1	0	1
Ptgs2os2_1	0	1	0	0
Crhr2_1	0	0	0	0
Cpne6_1	1	0	0	1
Cox5a_1	0	1	0	1
Scgb2b1_1	1	0	0	1
Rnf11_1	0	1	0	0
Syn3_1	0	0	0	1
Pcgf5_3	0	0	0	1
Dusp16_2	1	1	0	0
Rapgef2_4	0	0	0	0
Snrnp25_1	0	0	1	0
Unc5b_1	0	1	0	1
Mkl1_1	0	0	1	0
Mrpl57_1	0	0	0	0
Ctdnep1_1	0	1	0	0
Kcnj4_1	0	0	0	0
Sgk1_4	0	0	0	1
Mindy1_2	0	1	1	1
Rnu3b2_1	0	0	0	0
Birc3_2	0	1	0	0
Rrp8_2	0	0	0	1
Snrpd2_1	0	0	0	1
Zfp60_1	0	0	0	0
Rabgap1_1	0	0	0	1
Hps3_1	0	0	0	0
Clcn5_2	0	0	0	1
Lysmd3_1	0	0	0	1
Ddc_2	0	1	0	0
Tex13a_1	0	1	0	0
Pla2g4e_1	1	0	0	0
Otud4_1	0	0	0	0
1700025F24Rik_1	0	0	1	1
Lockd_1	0	1	0	1
Uqcc1_1	0	0	0	0
Stard8_1	0	0	1	1
Krt28_1	1	0	0	0
Sirpa_2	0	1	0	0
Fbxo47_1	0	1	0	1
Gm23284_1	0	0	0	0
Gnaq_1	0	0	0	1
Slc18a2_1	0	0	0	0
Tatdn1_2	0	0	0	0
Fam53b_3	0	0	0	0
AK045521_1	0	1	1	0
Map3k7cl_1	0	1	0	0
Zfp819_1	0	0	0	1
Itm2c_1	0	1	0	0
Asb2_2	0	0	0	0
C130050O18Rik_2	0	0	0	0
Smgc_1	1	0	0	0
Ndufs2_1	0	1	0	0
Map2k6_3	0	0	0	0
Zscan4c_1	1	1	0	1
Slc25a15_1	1	1	0	1
Poc5_1	0	1	1	1
Adprm_1	0	0	0	1
Mfap3l_1	0	0	0	1
Selenov_1	0	0	0	1
Cldn19_1	0	1	0	1
Ndufb7_1	0	1	0	0
Gad2_2	0	1	0	0
Pibf1_2	0	0	1	1
Uqcrc1_1	0	1	0	1
Rexo5_1	0	0	0	0
Prorsd1_1	0	0	0	1
6430550D23Rik_1	0	0	0	1
Rac1_1	0	1	0	1
AK161769_1	0	0	1	0
Olfr1380_1	0	1	0	0
Plpp4_2	0	0	0	0
Arsa_2	0	0	1	1
Fntb_1	0	1	0	0
Pygm_1	1	1	0	1
Syt7_1	0	1	0	0
Fxyd1_3	0	0	0	1
Klf4_1	1	1	0	1
Rasef_1	0	1	0	0
Ppt2_1	0	0	0	0
Cxcr2_1	0	1	1	1
Sacs_1	0	1	0	0
Apoa2_1	1	0	0	0
Carns1_1	1	0	0	1
Skint10_1	0	1	0	0
Ddx49_1	0	1	1	0
Cacng1_1	0	1	0	0
Gstz1_1	0	1	0	1
Ptbp1_1	1	0	1	1
Mir211_1	0	1	0	0
Morc3_1	0	1	0	1
Patj_4	0	0	0	0
AK144875_1	0	0	1	1
Zfp426_1	0	0	0	0
BC031181_1	0	1	0	0
Eif4a3_1	0	0	0	1
Fignl2_1	0	0	1	0
Thnsl1_1	0	0	0	1
Cdhr5_1	0	0	0	0
Pgm5_1	0	1	0	0
Crispld2_1	0	1	0	1
AK213636_1	0	0	1	0
Olfr558_1	0	0	0	1
Tmem203_1	0	0	0	0
Ndufv1_1	0	0	1	1
Pmvk_2	0	0	0	0
Hectd4_1	0	0	0	1
Stard13_1	0	0	1	1
Ssbp1_1	0	0	0	1
Stxbp3-2_1	0	0	0	0
Crtc2_2	0	0	0	0
Hnrnpk_2	0	0	1	1
Tacc2_2	1	1	0	1
Prkaa2_1	0	0	0	0
1700006E09Rik_1	0	0	0	0
Mief2_1	0	1	1	0
Kcnc3_1	0	1	1	1
Stmn2_1	0	1	1	0
Creld2_1	0	0	1	1
Cdsn_1	1	0	0	1
AK132720_1	0	0	0	0
Defb34_1	1	0	0	1
Zfp646_1	0	0	0	0
Pik3r1_1	0	0	0	1
Rbks_1	0	0	1	1
Rtn4ip1_1	0	0	0	0
Eif2b5_1	0	0	0	1
Ttc16_2	0	0	1	1
Scfd1_1	0	1	0	1
Ric8a_1	0	0	0	0
Plod1_1	0	1	0	1
Slc11a2_1	0	0	1	1
Sall1_1	0	0	0	0
9430065F17Rik_1	0	1	0	0
Rgs6_1	0	0	0	0
Dmxl1_1	0	0	0	1
Cdc45_1	0	1	1	1
Mx2_1	1	1	0	0
Aff3_1	0	1	0	0
4930511M06Rik_2	0	1	0	1
4930572O03Rik_1	0	1	1	0
Tmem196_1	0	1	0	1
Gm11563_1	1	0	0	0
Tacr2_1	0	0	0	1
Simc1_1	0	0	0	1
Tet3_1	0	1	0	1
1700129C05Rik_1	0	1	0	1
Rnu5g_1	0	0	0	0
Trappc9_1	0	0	0	1
Myl3_1	1	0	0	1
Dst_4	0	1	0	0
Dmxl2_1	0	1	0	0
Sorcs1_1	0	0	0	1
Dand5_1	0	0	0	1
Npat_1	0	1	0	1
Coq8a_3	0	0	0	0
Ankrd46_1	0	0	0	1
P2rx1_2	0	1	0	0
Plcg1_1	0	0	0	1
Tceal1_1	0	0	0	0
Cpeb3_2	0	1	1	0
Usp48_1	0	0	0	0
Ubxn1_1	0	1	0	1
Rtkn_3	0	1	0	1
Paox_2	1	0	0	0
Skp1a_1	1	0	0	0
2810408A11Rik_1	0	0	1	0
Itgb2_1	0	0	1	1
Rab2a_1	0	0	0	1
Mki67_1	0	1	1	1
Tmsb10_1	1	0	0	1
Gzmb_1	1	1	0	0
Klk1b24_1	1	0	0	1
Slc25a5_1	1	0	1	1
Rnf41_1	0	1	0	1
Smyd1_1	0	1	1	0
Cope_1	0	1	1	0
Dok2_1	1	0	0	0
Hoxc5_1	0	0	1	0
Caps2_1	0	1	0	0
Kcnj3_1	0	1	0	0
Kcnma1_3	0	0	0	0
Plcb4_1	0	0	0	1
Il33_1	1	0	0	0
Chga_1	1	0	0	1
Gm2694_2	0	0	0	1
Clspn_1	0	0	1	1
Rrh_1	0	0	1	0
Hmx2_1	1	1	0	0
Mir7084_1	0	0	0	0
Pitpnm2_4	0	0	0	0
Cpeb1_1	1	0	0	1
Rif1_2	0	0	0	1
AK088944_1	0	0	0	0
Lypla1_1	0	1	0	0
Ptp4a2_3	0	0	0	0
Krt5_1	1	0	0	0
Rnf185_2	0	1	0	1
4930562C15Rik_1	0	1	0	1
Ptpmt1_2	0	0	0	1
Snhg4_1	0	0	0	1
Fpr1_1	1	0	0	0
Hnrnpa1l2-ps2_1	0	0	0	0
Nos1_1	0	1	0	0
Spata6_2	0	1	0	0
Phactr4_1	0	1	0	0
Crip2_2	0	0	0	1
Pnpla1_1	0	0	0	1
Aga_1	0	0	1	0
Nudt3_1	0	1	0	0
Serpinb11_1	0	1	0	0
Aste1_1	0	0	0	1
Slc43a2_2	1	0	1	0
Zcchc13_1	0	0	1	0
St18_3	0	0	0	0
Plbd1_1	0	0	0	1
Lacc1_1	0	0	0	0
Hnrnph3_1	0	1	0	1
Arhgap44_1	0	0	0	0
Fggy_2	0	0	1	0
Tomm22_1	0	0	0	0
Oca2_1	0	0	1	0
Sstr2_1	0	0	0	0
1700113H08Rik_3	0	1	0	1
Dus4l_1	0	0	0	1
Higd1a_1	0	0	1	1
Ces1b_1	1	0	0	1
Dpyd_1	0	1	0	1
Tfec_2	0	0	1	0
Adrb1_1	0	1	0	0
Smim7_1	0	0	1	1
Rps7_1	1	0	0	0
Srp14_1	0	0	0	0
Cbfa2t2_1	0	0	0	1
Zfp58_1	0	1	0	0
KY467744_1	0	1	0	0
Wfdc10_1	0	0	0	1
Zfp598_1	0	0	0	0
Ndn_1	0	1	0	0
Fam131a_1	0	1	0	0
Ugt2a2_1	1	0	0	0
Spaca6_2	0	0	0	0
Immp1l_2	0	0	1	0
Mcfd2_1	0	0	0	1
Irak2_2	0	0	0	0
Isg20_1	0	0	0	0
Scgb2b21_1	1	0	0	1
Cd209b_1	1	0	0	1
Fam20c_1	0	0	0	0
Tsen54_1	0	1	0	0
Knl1_1	0	0	0	1
Dusp13_1	0	0	0	0
Btrc_2	0	1	0	0
Tmigd3_2	0	1	0	0
4930539E08Rik_1	1	0	0	0
Map3k6_1	0	1	1	0
Mcf2l_3	0	0	0	0
Als2_2	0	1	0	0
Fbn1_2	0	1	0	0
Arhgap4_1	0	1	0	1
Ebi3_1	0	1	0	0
Trem2_1	0	1	0	0
Esp1_1	1	0	1	0
Mgea5_1	0	0	0	0
BC050972_1	0	1	0	0
Rtl8a_1	0	1	0	1
Slc30a10_1	0	1	0	1
Pdc_1	0	1	0	0
Wnt1_1	0	1	0	1
KY467774_1	1	0	1	1
Trim30d_1	0	1	1	1
Zfp703_1	0	0	0	1
5430427O19Rik_1	0	1	0	0
Zfp804a_1	0	0	0	0
Tbx4_1	0	1	0	1
Prmt6_1	0	0	0	1
Tet3_2	0	0	0	0
Ndst1_1	0	0	0	1
Ncf4_1	0	1	0	1
Tfap2c_1	1	0	0	1
Sesn1_2	0	0	0	1
Ube2i_1	0	0	0	0
Zfp948_1	0	1	0	1
Aasdh_1	0	0	0	1
Erdr1_1	0	0	0	1
Gnas_2	1	1	0	0
Man2a2_1	0	0	0	0
LOC102634401_1	0	0	1	0
Slc31a2_1	0	0	0	0
Poc1a_1	0	0	1	0
Rragd_2	0	1	0	0
Mir29b-2_1	0	0	0	0
Bag3_1	0	1	0	1
Psap_1	1	1	0	1
1700025G04Rik_1	0	0	0	1
A330093E20Rik_1	0	0	0	1
Ap2m1_1	0	1	0	0
Aldh1l1_1	0	0	1	0
Zc3hav1_1	0	0	0	1
Tmc6_2	0	0	0	1
P2ry12_2	0	1	0	0
Slc35f2_1	0	0	0	1
Mid1_4	0	0	0	1
Foxp4_2	0	0	0	0
4930402F06Rik_1	0	0	0	1
Pomt1_1	0	0	0	0
Hbs1l_1	0	0	0	1
Ptpmt1_3	0	1	0	0
Aldoart1_1	0	0	1	0
Slf2_1	0	1	1	1
4933438K21Rik_1	0	1	0	0
CRBA_1	1	0	0	0
Prr27_1	0	1	0	0
Ccl12_1	1	1	0	0
Rsad2_2	0	0	0	0
Prl3a1_1	1	1	0	0
Fat2_1	0	0	1	1
Usp17la_2	1	1	0	1
Cadps_1	0	1	0	0
Kat6b_1	0	1	1	1
Plch1_1	0	1	1	0
Dusp12_1	0	1	0	0
Tmem238_1	0	0	1	0
Tmc3_1	0	1	1	1
Smok4a_1	0	0	0	0
Sppl2b_1	0	0	0	1
Trp63_2	0	0	1	1
Sspn_2	0	0	0	0
Gm5142_1	0	1	0	1
Fam71e1_1	0	0	0	0
Psmd6_1	0	0	0	0
Aff3_2	0	0	0	0
Slc12a3_1	0	0	0	1
Rdh16f2_1	0	1	0	0
Nars_1	0	1	1	0
Sowahb_1	0	1	0	1
Klrc3_1	0	0	0	0
Abcc5_1	1	0	0	0
Mlh1_1	0	0	1	0
Ifi47_2	0	0	0	0
Arl13b_1	0	0	0	1
Hcn3_1	0	1	0	1
Dpp7_1	0	1	0	0
Cyp4a10_1	0	0	0	0
Gm5941_1	0	0	1	0
Triqk_2	0	0	1	0
1700042O10Rik_1	0	0	0	0
Pamr1_1	0	1	0	0
Dennd4a_1	0	1	0	1
Epc1_1	0	1	1	1
AK015421_2	0	1	0	0
Ppwd1_1	0	0	1	0
Cnfn_1	1	0	0	0
Iffo2_1	0	0	0	1
Lepr_1	1	1	0	0
Drap1_2	0	0	0	0
Klhdc8a_1	0	0	0	0
Rbfox1_1	1	0	0	0
Larp1_1	0	0	0	0
Txnl1_1	0	0	0	0
Ccl28_1	0	1	0	0
Pcdhb7_1	0	0	0	0
TCRB_1	0	1	0	0
Pla2g12a_2	0	0	0	0
Lgals8_1	0	0	0	0
KY467421_1	1	0	1	0
Arid1a_3	0	0	0	1
Rad51ap1_1	0	1	0	0
Micu2_1	0	0	0	1
Mid1ip1_1	1	0	0	1
Tmtc3_1	0	0	0	0
Bbip1_2	0	1	1	1
Cyth1_3	0	1	1	1
Gtf2ird1_1	0	1	1	1
1700049E22Rik_1	0	0	0	0
Pard3b_1	0	1	0	0
Pzp_1	1	1	0	0
Scaf1_1	0	0	0	0
Snora28_1	1	0	0	0
Sprr2e_1	1	1	1	1
Arl4c_2	0	0	0	1
DQ311577_1	0	1	0	0
Pde4d_1	0	0	0	1
Cdk19_2	0	0	0	0
Acyp1_1	0	0	1	1
Sike1_1	1	0	0	0
Lncpint_2	0	0	0	0
Tm6sf1_2	0	0	0	0
Nup160_1	0	0	0	0
Lrrc27_1	0	1	0	0
Epn3_2	0	1	1	0
Dst_3	0	0	1	0
Cntn2_1	0	1	1	0
Klhl36_1	0	1	0	1
Pgk1_1	1	0	1	1
Rasl10a_1	0	0	0	0
Scimp_1	0	1	0	0
Gm13288_1	0	1	0	1
Nck2_2	0	0	0	1
Esrp1_1	0	1	1	0
Cyb5d2_2	0	0	0	0
A330102I10Rik_2	0	0	0	1
Gypc_1	0	0	0	1
1700123M08Rik_1	0	0	1	1
Hpse_1	0	0	0	0
Lpin2_2	0	1	1	1
Med26_1	0	1	0	1
Med16_1	0	0	0	0
Gpatch2_1	0	0	0	0
Zfp667_1	0	1	0	1
Phldb1_1	0	1	0	1
Hyi_1	0	0	0	0
Igfals_1	0	1	0	1
Slc38a5_2	0	1	0	0
Pdia3_1	0	1	1	1
Wfdc5_1	0	0	0	0
Lbh_1	1	0	1	1
Rtn4rl1_1	0	1	0	0
Cpeb4_2	0	0	1	0
Sox2_1	0	0	0	1
Nrbp1_1	0	1	1	0
Ttc8_1	0	1	0	0
Miga2_1	0	0	1	1
Ybx2_1	0	0	1	1
Mrgprg_1	1	0	0	1
Trove2_1	0	0	0	1
Arhgef16_2	0	0	0	0
Polr1c_1	0	0	1	1
Txn1_1	1	0	0	1
4930405D11Rik_2	1	0	0	0
Retnla_1	1	0	0	1
Mrpl22_1	0	0	0	0
Lmo2_2	0	1	0	0
Vsir_1	0	1	0	1
Nxf3_1	0	0	0	0
Topbp1_1	0	0	0	1
Ttll5_2	0	1	0	0
Zfp385b_2	0	0	0	0
Dhfr_2	0	0	0	1
Cryl1_1	0	0	0	1
2900005J15Rik_1	0	1	0	0
Hsf1_1	0	0	0	1
Uchl5_1	0	0	0	0
Prag1_1	0	1	0	0
Serpinb10_2	0	0	0	0
Ctdsp1_1	0	0	0	0
Sema6d_1	1	0	1	0
Inpp5f_2	0	1	0	0
Fa2h_1	0	0	1	0
Foxk2_1	0	0	1	1
Defa26_1	0	1	0	1
Ucp2_1	0	0	0	1
Fermt1_2	0	1	0	0
Car2_1	1	1	0	1
Add3_1	0	1	0	1
Snord99_1	0	0	0	0
Gm14595_1	0	1	1	0
Zscan21_1	0	0	0	1
Cul9_1	0	1	0	0
Pisd_2	0	1	1	1
4930597G03Rik_1	0	1	0	1
Galt_3	0	1	1	1
Gm1976_1	0	0	1	1
Yae1d1_1	0	0	0	0
Fkbp15_1	0	0	0	1
E330009J07Rik_1	0	0	0	0
Ccdc150_1	0	0	1	0
Dym_2	0	0	1	0
Lgals3_1	0	0	0	1
Irf5_2	0	0	0	1
Best2_1	0	0	0	1
Zfp710_2	0	0	1	1
Mfsd4a_2	0	1	0	0
4921504E06Rik_1	0	1	0	1
Mrpl32_1	0	0	0	0
Ficd_1	0	0	1	0
Krt10_1	1	0	1	0
Asb2_1	0	0	0	1
Stox1_1	0	0	0	1
Ndufb8_1	0	1	0	1
Setdb2_1	0	0	1	0
Dvl1_1	0	0	0	1
Kcns3_1	0	0	0	0
Aldoa_3	0	0	0	1
Map2k6_2	0	0	0	0
AK080009_2	1	0	0	1
Cdh1_1	0	1	1	0
As3mt_1	0	0	1	0
Plch2_1	0	1	0	0
1700069L16Rik_2	0	0	0	0
Ppp3cc_1	0	0	0	0
Cygb_2	0	1	0	0
Cmbl_2	0	1	0	0
Gdap1_1	0	0	0	0
Trappc3_1	0	1	0	0
Lmbrd2_1	0	0	0	0
9530080O11Rik_1	0	0	1	1
Dcbld2_1	0	0	1	0
Dab2ip_1	0	0	0	1
Mroh7_2	0	0	0	0
Cpa1_1	1	0	0	0
Ndufaf4_1	0	1	0	1
Ggnbp1_2	0	0	0	0
Lsg1_1	0	1	0	0
Ptpdc1_1	0	0	1	0
Rabl6_1	0	0	0	1
Phkb_1	0	1	0	0
Acox3_1	0	0	0	0
B3galt4_1	0	0	0	0
Hdlbp_2	1	0	0	1
Ntrk1_1	0	0	0	1
Tifab_2	0	0	0	0
Ccdc130_1	0	0	1	1
Sugct_1	0	0	0	1
Prex2_1	0	0	0	0
Nrp2_1	0	1	0	1
1700099I09Rik_1	0	0	0	0
Atl3_1	0	0	0	1
Krt78_1	1	1	0	0
Fam120aos_1	0	0	0	1
Plb1_3	0	0	0	0
Nedd4_1	0	0	0	1
Rabgap1_2	0	0	0	1
BC052040_1	0	0	0	1
Hoxb5_1	0	1	0	0
Orc5_1	0	0	1	0
Sema3f_1	0	0	0	1
C1galt1_1	0	1	1	0
Nxpe4_1	0	1	0	0
Stat5b_1	0	0	0	0
Tbc1d4_2	0	0	1	1
Mllt3_2	0	1	0	0
Gldc_1	0	0	1	1
Fbxo44_2	0	1	0	0
Cep250_1	0	1	0	0
Atg16l2_1	0	0	0	0
Slc12a1_1	1	0	1	0
Grin2b_2	0	0	0	0
Nhsl1_2	0	0	0	1
Gm17484_1	0	1	0	1
G630016G05Rik_1	0	0	0	0
Fam57b_1	0	1	0	0
Lrp1_1	0	1	0	1
Mrpl43_1	0	0	0	1
Zfyve19_1	0	0	1	1
Kif15_1	0	1	0	0
Snord110_1	0	0	0	0
Hsbp1_1	0	0	0	1
Meis3_2	0	0	0	0
Atg9a_1	0	1	1	1
Cep41_1	0	0	1	0
Mir431_1	0	0	0	0
Pcnp_1	0	0	0	0
Nhej1_1	0	0	0	1
Tfip11_1	0	1	0	1
Hepacam_1	1	0	0	0
